 TIME                                   	SERIAL                                  	
  +6.7692500000000000E+03	  +4.5940052083333336E+04	
  +6.7695000000000000E+03	  +4.5940062500000000E+04	
  +6.7697500000000000E+03	  +4.5940072916666664E+04	
  +6.7700000000000000E+03	  +4.5940083333333336E+04	
  +6.7702500000000000E+03	  +4.5940093750000000E+04	
  +6.7705000000000000E+03	  +4.5940104166666664E+04	
  +6.7707500000000000E+03	  +4.5940114583333336E+04	
  +6.7710000000000000E+03	  +4.5940125000000000E+04	
  +6.7712500000000000E+03	  +4.5940135416666664E+04	
  +6.7715000000000000E+03	  +4.5940145833333336E+04	
  +6.7717500000000000E+03	  +4.5940156250000000E+04	
  +6.7720000000000000E+03	  +4.5940166666666664E+04	
  +6.7722500000000000E+03	  +4.5940177083333336E+04	
  +6.7725000000000000E+03	  +4.5940187500000000E+04	
  +6.7727500000000000E+03	  +4.5940197916666664E+04	
  +6.7730000000000000E+03	  +4.5940208333333336E+04	
  +6.7732500000000000E+03	  +4.5940218750000000E+04	
  +6.7735000000000000E+03	  +4.5940229166666664E+04	
  +6.7737500000000000E+03	  +4.5940239583333336E+04	
  +6.7740000000000000E+03	  +4.5940250000000000E+04	
  +6.7742500000000000E+03	  +4.5940260416666664E+04	
  +6.7745000000000000E+03	  +4.5940270833333336E+04	
  +6.7747500000000000E+03	  +4.5940281250000000E+04	
  +6.7750000000000000E+03	  +4.5940291666666664E+04	
  +6.7752500000000000E+03	  +4.5940302083333336E+04	
  +6.7755000000000000E+03	  +4.5940312500000000E+04	
  +6.7757500000000000E+03	  +4.5940322916666664E+04	
  +6.7760000000000000E+03	  +4.5940333333333336E+04	
  +6.7762500000000000E+03	  +4.5940343750000000E+04	
  +6.7765000000000000E+03	  +4.5940354166666664E+04	
  +6.7767500000000000E+03	  +4.5940364583333336E+04	
  +6.7770000000000000E+03	  +4.5940375000000000E+04	
  +6.7772500000000000E+03	  +4.5940385416666664E+04	
  +6.7775000000000000E+03	  +4.5940395833333336E+04	
  +6.7777500000000000E+03	  +4.5940406250000000E+04	
  +6.7780000000000000E+03	  +4.5940416666666664E+04	
  +6.7782500000000000E+03	  +4.5940427083333336E+04	
  +6.7785000000000000E+03	  +4.5940437500000000E+04	
  +6.7787500000000000E+03	  +4.5940447916666664E+04	
  +6.7790000000000000E+03	  +4.5940458333333336E+04	
  +6.7792500000000000E+03	  +4.5940468750000000E+04	
  +6.7795000000000000E+03	  +4.5940479166666664E+04	
  +6.7797500000000000E+03	  +4.5940489583333336E+04	
  +6.7800000000000000E+03	  +4.5940500000000000E+04	
  +6.7802500000000000E+03	  +4.5940510416666664E+04	
  +6.7805000000000000E+03	  +4.5940520833333336E+04	
  +6.7807500000000000E+03	  +4.5940531250000000E+04	
  +6.7810000000000000E+03	  +4.5940541666666664E+04	
  +6.7812500000000000E+03	  +4.5940552083333336E+04	
  +6.7815000000000000E+03	  +4.5940562500000000E+04	
  +6.7817500000000000E+03	  +4.5940572916666664E+04	
  +6.7820000000000000E+03	  +4.5940583333333336E+04	
  +6.7822500000000000E+03	  +4.5940593750000000E+04	
  +6.7825000000000000E+03	  +4.5940604166666664E+04	
  +6.7827500000000000E+03	  +4.5940614583333336E+04	
  +6.7830000000000000E+03	  +4.5940625000000000E+04	
  +6.7832500000000000E+03	  +4.5940635416666664E+04	
  +6.7835000000000000E+03	  +4.5940645833333336E+04	
  +6.7837500000000000E+03	  +4.5940656250000000E+04	
  +6.7840000000000000E+03	  +4.5940666666666664E+04	
  +6.7842500000000000E+03	  +4.5940677083333336E+04	
  +6.7845000000000000E+03	  +4.5940687500000000E+04	
  +6.7847500000000000E+03	  +4.5940697916666664E+04	
  +6.7850000000000000E+03	  +4.5940708333333336E+04	
  +6.7852500000000000E+03	  +4.5940718750000000E+04	
  +6.7855000000000000E+03	  +4.5940729166666664E+04	
  +6.7857500000000000E+03	  +4.5940739583333336E+04	
  +6.7860000000000000E+03	  +4.5940750000000000E+04	
  +6.7862500000000000E+03	  +4.5940760416666664E+04	
  +6.7865000000000000E+03	  +4.5940770833333336E+04	
  +6.7867500000000000E+03	  +4.5940781250000000E+04	
  +6.7870000000000000E+03	  +4.5940791666666664E+04	
  +6.7872500000000000E+03	  +4.5940802083333336E+04	
  +6.7875000000000000E+03	  +4.5940812500000000E+04	
  +6.7877500000000000E+03	  +4.5940822916666664E+04	
  +6.7880000000000000E+03	  +4.5940833333333336E+04	
  +6.7882500000000000E+03	  +4.5940843750000000E+04	
  +6.7885000000000000E+03	  +4.5940854166666664E+04	
  +6.7887500000000000E+03	  +4.5940864583333336E+04	
  +6.7890000000000000E+03	  +4.5940875000000000E+04	
  +6.7892500000000000E+03	  +4.5940885416666664E+04	
  +6.7895000000000000E+03	  +4.5940895833333336E+04	
  +6.7897500000000000E+03	  +4.5940906250000000E+04	
  +6.7900000000000000E+03	  +4.5940916666666664E+04	
  +6.7902500000000000E+03	  +4.5940927083333336E+04	
  +6.7905000000000000E+03	  +4.5940937500000000E+04	
  +6.7907500000000000E+03	  +4.5940947916666664E+04	
  +6.7910000000000000E+03	  +4.5940958333333336E+04	
  +6.7912500000000000E+03	  +4.5940968750000000E+04	
  +6.7915000000000000E+03	  +4.5940979166666664E+04	
  +6.7917500000000000E+03	  +4.5940989583333336E+04	
  +6.7920000000000000E+03	  +4.5941000000000000E+04	
  +6.7922500000000000E+03	  +4.5941010416666664E+04	
  +6.7925000000000000E+03	  +4.5941020833333336E+04	
  +6.7927500000000000E+03	  +4.5941031250000000E+04	
  +6.7930000000000000E+03	  +4.5941041666666664E+04	
  +6.7932500000000000E+03	  +4.5941052083333336E+04	
  +6.7935000000000000E+03	  +4.5941062500000000E+04	
  +6.7937500000000000E+03	  +4.5941072916666664E+04	
  +6.7940000000000000E+03	  +4.5941083333333336E+04	
  +6.7942500000000000E+03	  +4.5941093750000000E+04	
  +6.7945000000000000E+03	  +4.5941104166666664E+04	
  +6.7947500000000000E+03	  +4.5941114583333336E+04	
  +6.7950000000000000E+03	  +4.5941125000000000E+04	
  +6.7952500000000000E+03	  +4.5941135416666664E+04	
  +6.7955000000000000E+03	  +4.5941145833333336E+04	
  +6.7957500000000000E+03	  +4.5941156250000000E+04	
  +6.7960000000000000E+03	  +4.5941166666666664E+04	
  +6.7962500000000000E+03	  +4.5941177083333336E+04	
  +6.7965000000000000E+03	  +4.5941187500000000E+04	
  +6.7967500000000000E+03	  +4.5941197916666664E+04	
  +6.7970000000000000E+03	  +4.5941208333333336E+04	
  +6.7972500000000000E+03	  +4.5941218750000000E+04	
  +6.7975000000000000E+03	  +4.5941229166666664E+04	
  +6.7977500000000000E+03	  +4.5941239583333336E+04	
  +6.7980000000000000E+03	  +4.5941250000000000E+04	
  +6.7982500000000000E+03	  +4.5941260416666664E+04	
  +6.7985000000000000E+03	  +4.5941270833333336E+04	
  +6.7987500000000000E+03	  +4.5941281250000000E+04	
  +6.7990000000000000E+03	  +4.5941291666666664E+04	
  +6.7992500000000000E+03	  +4.5941302083333336E+04	
  +6.7995000000000000E+03	  +4.5941312500000000E+04	
  +6.7997500000000000E+03	  +4.5941322916666664E+04	
  +6.8000000000000000E+03	  +4.5941333333333336E+04	
  +6.8002500000000000E+03	  +4.5941343750000000E+04	
  +6.8005000000000000E+03	  +4.5941354166666664E+04	
  +6.8007500000000000E+03	  +4.5941364583333336E+04	
  +6.8010000000000000E+03	  +4.5941375000000000E+04	
  +6.8012500000000000E+03	  +4.5941385416666664E+04	
  +6.8015000000000000E+03	  +4.5941395833333336E+04	
  +6.8017500000000000E+03	  +4.5941406250000000E+04	
  +6.8020000000000000E+03	  +4.5941416666666664E+04	
  +6.8022500000000000E+03	  +4.5941427083333336E+04	
  +6.8025000000000000E+03	  +4.5941437500000000E+04	
  +6.8027500000000000E+03	  +4.5941447916666664E+04	
  +6.8030000000000000E+03	  +4.5941458333333336E+04	
  +6.8032500000000000E+03	  +4.5941468750000000E+04	
  +6.8035000000000000E+03	  +4.5941479166666664E+04	
  +6.8037500000000000E+03	  +4.5941489583333336E+04	
  +6.8040000000000000E+03	  +4.5941500000000000E+04	
  +6.8042500000000000E+03	  +4.5941510416666664E+04	
  +6.8045000000000000E+03	  +4.5941520833333336E+04	
  +6.8047500000000000E+03	  +4.5941531250000000E+04	
  +6.8050000000000000E+03	  +4.5941541666666664E+04	
  +6.8052500000000000E+03	  +4.5941552083333336E+04	
  +6.8055000000000000E+03	  +4.5941562500000000E+04	
  +6.8057500000000000E+03	  +4.5941572916666664E+04	
  +6.8060000000000000E+03	  +4.5941583333333336E+04	
  +6.8062500000000000E+03	  +4.5941593750000000E+04	
  +6.8065000000000000E+03	  +4.5941604166666664E+04	
  +6.8067500000000000E+03	  +4.5941614583333336E+04	
  +6.8070000000000000E+03	  +4.5941625000000000E+04	
  +6.8072500000000000E+03	  +4.5941635416666664E+04	
  +6.8075000000000000E+03	  +4.5941645833333336E+04	
  +6.8077500000000000E+03	  +4.5941656250000000E+04	
  +6.8080000000000000E+03	  +4.5941666666666664E+04	
  +6.8082500000000000E+03	  +4.5941677083333336E+04	
  +6.8085000000000000E+03	  +4.5941687500000000E+04	
  +6.8087500000000000E+03	  +4.5941697916666664E+04	
  +6.8090000000000000E+03	  +4.5941708333333336E+04	
  +6.8092500000000000E+03	  +4.5941718750000000E+04	
  +6.8095000000000000E+03	  +4.5941729166666664E+04	
  +6.8097500000000000E+03	  +4.5941739583333336E+04	
  +6.8100000000000000E+03	  +4.5941750000000000E+04	
  +6.8102500000000000E+03	  +4.5941760416666664E+04	
  +6.8105000000000000E+03	  +4.5941770833333336E+04	
  +6.8107500000000000E+03	  +4.5941781250000000E+04	
  +6.8110000000000000E+03	  +4.5941791666666664E+04	
  +6.8112500000000000E+03	  +4.5941802083333336E+04	
  +6.8115000000000000E+03	  +4.5941812500000000E+04	
  +6.8117500000000000E+03	  +4.5941822916666664E+04	
  +6.8120000000000000E+03	  +4.5941833333333336E+04	
  +6.8122500000000000E+03	  +4.5941843750000000E+04	
  +6.8125000000000000E+03	  +4.5941854166666664E+04	
  +6.8127500000000000E+03	  +4.5941864583333336E+04	
  +6.8130000000000000E+03	  +4.5941875000000000E+04	
  +6.8132500000000000E+03	  +4.5941885416666664E+04	
  +6.8135000000000000E+03	  +4.5941895833333336E+04	
  +6.8137500000000000E+03	  +4.5941906250000000E+04	
  +6.8140000000000000E+03	  +4.5941916666666664E+04	
  +6.8142500000000000E+03	  +4.5941927083333336E+04	
  +6.8145000000000000E+03	  +4.5941937500000000E+04	
  +6.8147500000000000E+03	  +4.5941947916666664E+04	
  +6.8150000000000000E+03	  +4.5941958333333336E+04	
  +6.8152500000000000E+03	  +4.5941968750000000E+04	
  +6.8155000000000000E+03	  +4.5941979166666664E+04	
  +6.8157500000000000E+03	  +4.5941989583333336E+04	
  +6.8160000000000000E+03	  +4.5942000000000000E+04	
  +6.8162500000000000E+03	  +4.5942010416666664E+04	
  +6.8165000000000000E+03	  +4.5942020833333336E+04	
  +6.8167500000000000E+03	  +4.5942031250000000E+04	
  +6.8170000000000000E+03	  +4.5942041666666664E+04	
  +6.8172500000000000E+03	  +4.5942052083333336E+04	
  +6.8175000000000000E+03	  +4.5942062500000000E+04	
  +6.8177500000000000E+03	  +4.5942072916666664E+04	
  +6.8180000000000000E+03	  +4.5942083333333336E+04	
  +6.8182500000000000E+03	  +4.5942093750000000E+04	
  +6.8185000000000000E+03	  +4.5942104166666664E+04	
  +6.8187500000000000E+03	  +4.5942114583333336E+04	
  +6.8190000000000000E+03	  +4.5942125000000000E+04	
  +6.8192500000000000E+03	  +4.5942135416666664E+04	
  +6.8195000000000000E+03	  +4.5942145833333336E+04	
  +6.8197500000000000E+03	  +4.5942156250000000E+04	
  +6.8200000000000000E+03	  +4.5942166666666664E+04	
  +6.8202500000000000E+03	  +4.5942177083333336E+04	
  +6.8205000000000000E+03	  +4.5942187500000000E+04	
  +6.8207500000000000E+03	  +4.5942197916666664E+04	
  +6.8210000000000000E+03	  +4.5942208333333336E+04	
  +6.8212500000000000E+03	  +4.5942218750000000E+04	
  +6.8215000000000000E+03	  +4.5942229166666664E+04	
  +6.8217500000000000E+03	  +4.5942239583333336E+04	
  +6.8220000000000000E+03	  +4.5942250000000000E+04	
  +6.8222500000000000E+03	  +4.5942260416666664E+04	
  +6.8225000000000000E+03	  +4.5942270833333336E+04	
  +6.8227500000000000E+03	  +4.5942281250000000E+04	
  +6.8230000000000000E+03	  +4.5942291666666664E+04	
  +6.8232500000000000E+03	  +4.5942302083333336E+04	
  +6.8235000000000000E+03	  +4.5942312500000000E+04	
  +6.8237500000000000E+03	  +4.5942322916666664E+04	
  +6.8240000000000000E+03	  +4.5942333333333336E+04	
  +6.8242500000000000E+03	  +4.5942343750000000E+04	
  +6.8245000000000000E+03	  +4.5942354166666664E+04	
  +6.8247500000000000E+03	  +4.5942364583333336E+04	
  +6.8250000000000000E+03	  +4.5942375000000000E+04	
  +6.8252500000000000E+03	  +4.5942385416666664E+04	
  +6.8255000000000000E+03	  +4.5942395833333336E+04	
  +6.8257500000000000E+03	  +4.5942406250000000E+04	
  +6.8260000000000000E+03	  +4.5942416666666664E+04	
  +6.8262500000000000E+03	  +4.5942427083333336E+04	
  +6.8265000000000000E+03	  +4.5942437500000000E+04	
  +6.8267500000000000E+03	  +4.5942447916666664E+04	
  +6.8270000000000000E+03	  +4.5942458333333336E+04	
  +6.8272500000000000E+03	  +4.5942468750000000E+04	
  +6.8275000000000000E+03	  +4.5942479166666664E+04	
  +6.8277500000000000E+03	  +4.5942489583333336E+04	
  +6.8280000000000000E+03	  +4.5942500000000000E+04	
  +6.8282500000000000E+03	  +4.5942510416666664E+04	
  +6.8285000000000000E+03	  +4.5942520833333336E+04	
  +6.8287500000000000E+03	  +4.5942531250000000E+04	
  +6.8290000000000000E+03	  +4.5942541666666664E+04	
  +6.8292500000000000E+03	  +4.5942552083333336E+04	
  +6.8295000000000000E+03	  +4.5942562500000000E+04	
  +6.8297500000000000E+03	  +4.5942572916666664E+04	
  +6.8300000000000000E+03	  +4.5942583333333336E+04	
  +6.8302500000000000E+03	  +4.5942593750000000E+04	
  +6.8305000000000000E+03	  +4.5942604166666664E+04	
  +6.8307500000000000E+03	  +4.5942614583333336E+04	
  +6.8310000000000000E+03	  +4.5942625000000000E+04	
  +6.8312500000000000E+03	  +4.5942635416666664E+04	
  +6.8315000000000000E+03	  +4.5942645833333336E+04	
  +6.8317500000000000E+03	  +4.5942656250000000E+04	
  +6.8320000000000000E+03	  +4.5942666666666664E+04	
  +6.8322500000000000E+03	  +4.5942677083333336E+04	
  +6.8325000000000000E+03	  +4.5942687500000000E+04	
  +6.8327500000000000E+03	  +4.5942697916666664E+04	
  +6.8330000000000000E+03	  +4.5942708333333336E+04	
  +6.8332500000000000E+03	  +4.5942718750000000E+04	
  +6.8335000000000000E+03	  +4.5942729166666664E+04	
  +6.8337500000000000E+03	  +4.5942739583333336E+04	
  +6.8340000000000000E+03	  +4.5942750000000000E+04	
  +6.8342500000000000E+03	  +4.5942760416666664E+04	
  +6.8345000000000000E+03	  +4.5942770833333336E+04	
  +6.8347500000000000E+03	  +4.5942781250000000E+04	
  +6.8350000000000000E+03	  +4.5942791666666664E+04	
  +6.8352500000000000E+03	  +4.5942802083333336E+04	
  +6.8355000000000000E+03	  +4.5942812500000000E+04	
  +6.8357500000000000E+03	  +4.5942822916666664E+04	
  +6.8360000000000000E+03	  +4.5942833333333336E+04	
  +6.8362500000000000E+03	  +4.5942843750000000E+04	
  +6.8365000000000000E+03	  +4.5942854166666664E+04	
  +6.8367500000000000E+03	  +4.5942864583333336E+04	
  +6.8370000000000000E+03	  +4.5942875000000000E+04	
  +6.8372500000000000E+03	  +4.5942885416666664E+04	
  +6.8375000000000000E+03	  +4.5942895833333336E+04	
  +6.8377500000000000E+03	  +4.5942906250000000E+04	
  +6.8380000000000000E+03	  +4.5942916666666664E+04	
  +6.8382500000000000E+03	  +4.5942927083333336E+04	
  +6.8385000000000000E+03	  +4.5942937500000000E+04	
  +6.8387500000000000E+03	  +4.5942947916666664E+04	
  +6.8390000000000000E+03	  +4.5942958333333336E+04	
  +6.8392500000000000E+03	  +4.5942968750000000E+04	
  +6.8395000000000000E+03	  +4.5942979166666664E+04	
  +6.8397500000000000E+03	  +4.5942989583333336E+04	
  +6.8400000000000000E+03	  +4.5943000000000000E+04	
  +6.8402500000000000E+03	  +4.5943010416666664E+04	
  +6.8405000000000000E+03	  +4.5943020833333336E+04	
  +6.8407500000000000E+03	  +4.5943031250000000E+04	
  +6.8410000000000000E+03	  +4.5943041666666664E+04	
  +6.8412500000000000E+03	  +4.5943052083333336E+04	
  +6.8415000000000000E+03	  +4.5943062500000000E+04	
  +6.8417500000000000E+03	  +4.5943072916666664E+04	
  +6.8420000000000000E+03	  +4.5943083333333336E+04	
  +6.8422500000000000E+03	  +4.5943093750000000E+04	
  +6.8425000000000000E+03	  +4.5943104166666664E+04	
  +6.8427500000000000E+03	  +4.5943114583333336E+04	
  +6.8430000000000000E+03	  +4.5943125000000000E+04	
  +6.8432500000000000E+03	  +4.5943135416666664E+04	
  +6.8435000000000000E+03	  +4.5943145833333336E+04	
  +6.8437500000000000E+03	  +4.5943156250000000E+04	
  +6.8440000000000000E+03	  +4.5943166666666664E+04	
  +6.8442500000000000E+03	  +4.5943177083333336E+04	
  +6.8445000000000000E+03	  +4.5943187500000000E+04	
  +6.8447500000000000E+03	  +4.5943197916666664E+04	
  +6.8450000000000000E+03	  +4.5943208333333336E+04	
  +6.8452500000000000E+03	  +4.5943218750000000E+04	
  +6.8455000000000000E+03	  +4.5943229166666664E+04	
  +6.8457500000000000E+03	  +4.5943239583333336E+04	
  +6.8460000000000000E+03	  +4.5943250000000000E+04	
  +6.8462500000000000E+03	  +4.5943260416666664E+04	
  +6.8465000000000000E+03	  +4.5943270833333336E+04	
  +6.8467500000000000E+03	  +4.5943281250000000E+04	
  +6.8470000000000000E+03	  +4.5943291666666664E+04	
  +6.8472500000000000E+03	  +4.5943302083333336E+04	
  +6.8475000000000000E+03	  +4.5943312500000000E+04	
  +6.8477500000000000E+03	  +4.5943322916666664E+04	
  +6.8480000000000000E+03	  +4.5943333333333336E+04	
  +6.8482500000000000E+03	  +4.5943343750000000E+04	
  +6.8485000000000000E+03	  +4.5943354166666664E+04	
  +6.8487500000000000E+03	  +4.5943364583333336E+04	
  +6.8490000000000000E+03	  +4.5943375000000000E+04	
  +6.8492500000000000E+03	  +4.5943385416666664E+04	
  +6.8495000000000000E+03	  +4.5943395833333336E+04	
  +6.8497500000000000E+03	  +4.5943406250000000E+04	
  +6.8500000000000000E+03	  +4.5943416666666664E+04	
  +6.8502500000000000E+03	  +4.5943427083333336E+04	
  +6.8505000000000000E+03	  +4.5943437500000000E+04	
  +6.8507500000000000E+03	  +4.5943447916666664E+04	
  +6.8510000000000000E+03	  +4.5943458333333336E+04	
  +6.8512500000000000E+03	  +4.5943468750000000E+04	
  +6.8515000000000000E+03	  +4.5943479166666664E+04	
  +6.8517500000000000E+03	  +4.5943489583333336E+04	
  +6.8520000000000000E+03	  +4.5943500000000000E+04	
  +6.8522500000000000E+03	  +4.5943510416666664E+04	
  +6.8525000000000000E+03	  +4.5943520833333336E+04	
  +6.8527500000000000E+03	  +4.5943531250000000E+04	
  +6.8530000000000000E+03	  +4.5943541666666664E+04	
  +6.8532500000000000E+03	  +4.5943552083333336E+04	
  +6.8535000000000000E+03	  +4.5943562500000000E+04	
  +6.8537500000000000E+03	  +4.5943572916666664E+04	
  +6.8540000000000000E+03	  +4.5943583333333336E+04	
  +6.8542500000000000E+03	  +4.5943593750000000E+04	
  +6.8545000000000000E+03	  +4.5943604166666664E+04	
  +6.8547500000000000E+03	  +4.5943614583333336E+04	
  +6.8550000000000000E+03	  +4.5943625000000000E+04	
  +6.8552500000000000E+03	  +4.5943635416666664E+04	
  +6.8555000000000000E+03	  +4.5943645833333336E+04	
  +6.8557500000000000E+03	  +4.5943656250000000E+04	
  +6.8560000000000000E+03	  +4.5943666666666664E+04	
  +6.8562500000000000E+03	  +4.5943677083333336E+04	
  +6.8565000000000000E+03	  +4.5943687500000000E+04	
  +6.8567500000000000E+03	  +4.5943697916666664E+04	
  +6.8570000000000000E+03	  +4.5943708333333336E+04	
  +6.8572500000000000E+03	  +4.5943718750000000E+04	
  +6.8575000000000000E+03	  +4.5943729166666664E+04	
  +6.8577500000000000E+03	  +4.5943739583333336E+04	
  +6.8580000000000000E+03	  +4.5943750000000000E+04	
  +6.8582500000000000E+03	  +4.5943760416666664E+04	
  +6.8585000000000000E+03	  +4.5943770833333336E+04	
  +6.8587500000000000E+03	  +4.5943781250000000E+04	
  +6.8590000000000000E+03	  +4.5943791666666664E+04	
  +6.8592500000000000E+03	  +4.5943802083333336E+04	
  +6.8595000000000000E+03	  +4.5943812500000000E+04	
  +6.8597500000000000E+03	  +4.5943822916666664E+04	
  +6.8600000000000000E+03	  +4.5943833333333336E+04	
  +6.8602500000000000E+03	  +4.5943843750000000E+04	
  +6.8605000000000000E+03	  +4.5943854166666664E+04	
  +6.8607500000000000E+03	  +4.5943864583333336E+04	
  +6.8610000000000000E+03	  +4.5943875000000000E+04	
  +6.8612500000000000E+03	  +4.5943885416666664E+04	
  +6.8615000000000000E+03	  +4.5943895833333336E+04	
  +6.8617500000000000E+03	  +4.5943906250000000E+04	
  +6.8620000000000000E+03	  +4.5943916666666664E+04	
  +6.8622500000000000E+03	  +4.5943927083333336E+04	
  +6.8625000000000000E+03	  +4.5943937500000000E+04	
  +6.8627500000000000E+03	  +4.5943947916666664E+04	
  +6.8630000000000000E+03	  +4.5943958333333336E+04	
  +6.8632500000000000E+03	  +4.5943968750000000E+04	
  +6.8635000000000000E+03	  +4.5943979166666664E+04	
  +6.8637500000000000E+03	  +4.5943989583333336E+04	
  +6.8640000000000000E+03	  +4.5944000000000000E+04	
  +6.8642500000000000E+03	  +4.5944010416666664E+04	
  +6.8645000000000000E+03	  +4.5944020833333336E+04	
  +6.8647500000000000E+03	  +4.5944031250000000E+04	
  +6.8650000000000000E+03	  +4.5944041666666664E+04	
  +6.8652500000000000E+03	  +4.5944052083333336E+04	
  +6.8655000000000000E+03	  +4.5944062500000000E+04	
  +6.8657500000000000E+03	  +4.5944072916666664E+04	
  +6.8660000000000000E+03	  +4.5944083333333336E+04	
  +6.8662500000000000E+03	  +4.5944093750000000E+04	
  +6.8665000000000000E+03	  +4.5944104166666664E+04	
  +6.8667500000000000E+03	  +4.5944114583333336E+04	
  +6.8670000000000000E+03	  +4.5944125000000000E+04	
  +6.8672500000000000E+03	  +4.5944135416666664E+04	
  +6.8675000000000000E+03	  +4.5944145833333336E+04	
  +6.8677500000000000E+03	  +4.5944156250000000E+04	
  +6.8680000000000000E+03	  +4.5944166666666664E+04	
  +6.8682500000000000E+03	  +4.5944177083333336E+04	
  +6.8685000000000000E+03	  +4.5944187500000000E+04	
  +6.8687500000000000E+03	  +4.5944197916666664E+04	
  +6.8690000000000000E+03	  +4.5944208333333336E+04	
  +6.8692500000000000E+03	  +4.5944218750000000E+04	
  +6.8695000000000000E+03	  +4.5944229166666664E+04	
  +6.8697500000000000E+03	  +4.5944239583333336E+04	
  +6.8700000000000000E+03	  +4.5944250000000000E+04	
  +6.8702500000000000E+03	  +4.5944260416666664E+04	
  +6.8705000000000000E+03	  +4.5944270833333336E+04	
  +6.8707500000000000E+03	  +4.5944281250000000E+04	
  +6.8710000000000000E+03	  +4.5944291666666664E+04	
  +6.8712500000000000E+03	  +4.5944302083333336E+04	
  +6.8715000000000000E+03	  +4.5944312500000000E+04	
  +6.8717500000000000E+03	  +4.5944322916666664E+04	
  +6.8720000000000000E+03	  +4.5944333333333336E+04	
  +6.8722500000000000E+03	  +4.5944343750000000E+04	
  +6.8725000000000000E+03	  +4.5944354166666664E+04	
  +6.8727500000000000E+03	  +4.5944364583333336E+04	
  +6.8730000000000000E+03	  +4.5944375000000000E+04	
  +6.8732500000000000E+03	  +4.5944385416666664E+04	
  +6.8735000000000000E+03	  +4.5944395833333336E+04	
  +6.8737500000000000E+03	  +4.5944406250000000E+04	
  +6.8740000000000000E+03	  +4.5944416666666664E+04	
  +6.8742500000000000E+03	  +4.5944427083333336E+04	
  +6.8745000000000000E+03	  +4.5944437500000000E+04	
  +6.8747500000000000E+03	  +4.5944447916666664E+04	
  +6.8750000000000000E+03	  +4.5944458333333336E+04	
  +6.8752500000000000E+03	  +4.5944468750000000E+04	
  +6.8755000000000000E+03	  +4.5944479166666664E+04	
  +6.8757500000000000E+03	  +4.5944489583333336E+04	
  +6.8760000000000000E+03	  +4.5944500000000000E+04	
  +6.8762500000000000E+03	  +4.5944510416666664E+04	
  +6.8765000000000000E+03	  +4.5944520833333336E+04	
  +6.8767500000000000E+03	  +4.5944531250000000E+04	
  +6.8770000000000000E+03	  +4.5944541666666664E+04	
  +6.8772500000000000E+03	  +4.5944552083333336E+04	
  +6.8775000000000000E+03	  +4.5944562500000000E+04	
  +6.8777500000000000E+03	  +4.5944572916666664E+04	
  +6.8780000000000000E+03	  +4.5944583333333336E+04	
  +6.8782500000000000E+03	  +4.5944593750000000E+04	
  +6.8785000000000000E+03	  +4.5944604166666664E+04	
  +6.8787500000000000E+03	  +4.5944614583333336E+04	
  +6.8790000000000000E+03	  +4.5944625000000000E+04	
  +6.8792500000000000E+03	  +4.5944635416666664E+04	
  +6.8795000000000000E+03	  +4.5944645833333336E+04	
  +6.8797500000000000E+03	  +4.5944656250000000E+04	
  +6.8800000000000000E+03	  +4.5944666666666664E+04	
  +6.8802500000000000E+03	  +4.5944677083333336E+04	
  +6.8805000000000000E+03	  +4.5944687500000000E+04	
  +6.8807500000000000E+03	  +4.5944697916666664E+04	
  +6.8810000000000000E+03	  +4.5944708333333336E+04	
  +6.8812500000000000E+03	  +4.5944718750000000E+04	
  +6.8815000000000000E+03	  +4.5944729166666664E+04	
  +6.8817500000000000E+03	  +4.5944739583333336E+04	
  +6.8820000000000000E+03	  +4.5944750000000000E+04	
  +6.8822500000000000E+03	  +4.5944760416666664E+04	
  +6.8825000000000000E+03	  +4.5944770833333336E+04	
  +6.8827500000000000E+03	  +4.5944781250000000E+04	
  +6.8830000000000000E+03	  +4.5944791666666664E+04	
  +6.8832500000000000E+03	  +4.5944802083333336E+04	
  +6.8835000000000000E+03	  +4.5944812500000000E+04	
  +6.8837500000000000E+03	  +4.5944822916666664E+04	
  +6.8840000000000000E+03	  +4.5944833333333336E+04	
  +6.8842500000000000E+03	  +4.5944843750000000E+04	
  +6.8845000000000000E+03	  +4.5944854166666664E+04	
  +6.8847500000000000E+03	  +4.5944864583333336E+04	
  +6.8850000000000000E+03	  +4.5944875000000000E+04	
  +6.8852500000000000E+03	  +4.5944885416666664E+04	
  +6.8855000000000000E+03	  +4.5944895833333336E+04	
  +6.8857500000000000E+03	  +4.5944906250000000E+04	
  +6.8860000000000000E+03	  +4.5944916666666664E+04	
  +6.8862500000000000E+03	  +4.5944927083333336E+04	
  +6.8865000000000000E+03	  +4.5944937500000000E+04	
  +6.8867500000000000E+03	  +4.5944947916666664E+04	
  +6.8870000000000000E+03	  +4.5944958333333336E+04	
  +6.8872500000000000E+03	  +4.5944968750000000E+04	
  +6.8875000000000000E+03	  +4.5944979166666664E+04	
  +6.8877500000000000E+03	  +4.5944989583333336E+04	
  +6.8880000000000000E+03	  +4.5945000000000000E+04	
  +6.8882500000000000E+03	  +4.5945010416666664E+04	
  +6.8885000000000000E+03	  +4.5945020833333336E+04	
  +6.8887500000000000E+03	  +4.5945031250000000E+04	
  +6.8890000000000000E+03	  +4.5945041666666664E+04	
  +6.8892500000000000E+03	  +4.5945052083333336E+04	
  +6.8895000000000000E+03	  +4.5945062500000000E+04	
